id,name,artist,artist id,popularity,danceability,energy level,playlist sources,playlist occurances
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,77,,,['Happy Hits!'],1
0TsKyZ33N0VP8ZXYgTXPUz,Countryside Mansion,Joanne Gardiner,3bXI7okxW0V3IBXPgnfcG5,64,,,['Peaceful Piano'],1
0TtxJQ3O4Mz8rg5Eme4Tgt,Relaxing In The Noise,Historic Site,2b6lrSLIjDIaFN8hd7py6a,55,,,['White Noise Baby Sleep'],1
0UNDrAptMY5glGrcdr93Kx,Happier (feat. Oli Sykes of Bring Me The Horizon),YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,64,,,['Pepplåtar till träningspasset'],1
0UTGHh9VnitJlnetXr7nhF,Clouds And Skies Of Noise,Digilake,0036ceq10ETP3tGK3AHNcr,54,,,['White Noise Baby Sleep'],1
0UWF56NIhJWVAVtUJ511g2,Halli Hallå,Babblarna,1aA5OGASCVhznQYm71BMYg,40,,,['This is Babblarna'],1
0UoFiDE3nDVTLMIOSK2JKj,Förlåt för alla gånger,Sofie Svensson & Dom Där,7LBwVPl8kIn3I949KmBVim,49,,,['30 km/h'],1
0Uon5NsSAkBDx69XYOaQ5P,Stay,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,67,,,['Dinner with Friends'],1
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,06HL4z0CvFAxyc27GXpf02,87,,,"['This Is Taylor Swift', 'Songs to Sing in the Car']",2
0VAjeHhOKFzbqFHTEoYSMj,Spöken,IRMELI,7cEc46TFuOcBiE04sy33jv,33,,,[':)'],1
0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0,,,['This Is Taylor Swift'],1
0VNDOpBbUYtSpCFY7HUA3D,Baby,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,82,,,['Songs to Sing in the Car'],1
0VPgJ6NZ9EQ9gBa7w61Aom,All Is Well Now,Archie Taylor,6p8c1ewQ2thcBnDzhkoZaL,49,,,['Jazz in the Background'],1
0VWm5MAMu9iotZKqqHpZe4,Söndermarken,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,45,,,['This Is Lars Winnerbäck'],1
0VchObTqyNU0oWVBjLTSVh,Auf wiedersehen,Hov1,68dW5BU6sdVNf099EylxEt,0,,,['This Is Hov1'],1
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,89,,,['Songs to Sing in the Car'],1
0Vsjlru86RuL55GX5LsnF3,Scared of Heights,Hera Björk,1OjcrzJpR5p38qPTskMPU5,59,,,['Eurovision 2024'],1
0W3MOyAghDvcwFvWou9Aga,Åt samma håll,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,40,,,['This Is Lars Winnerbäck'],1
0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,82,,,['Songs to Sing in the Car'],1
0W6ol1CE3oQSkI35ZcsDb6,I min bil,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,54,,,['This Is Veronica Maggio'],1
0WIv5qV41y6YjjB9V1biuC,Made For Me,Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,84,,,"['Sommarhits 2024', 'pov']",2
0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,81,,,['All Out 80s'],1
0WWYoV3hnGOpSnmc8BL5ZQ,007,Papi Santana,4uI7ac18IMjcGh45QzR1BZ,44,,,[':)'],1
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,7GlBOeep6PqTfFi59PTUUN,90,,,"['Ny Pop', 'pov', 'Today’s Top Hits']",3
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema,46pWGuE3dSwY3bMMXGBvVS,84,,,['Songs to Sing in the Car'],1
0Wz5dUk7mkYv57W81E5T7u,No Shade at Pitti,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,64,,,['New Music Friday Sweden'],1
0X1sqQ652p1sceKM2nJlIJ,Runaway,Bon Jovi,58lV9VcRSjABbAbfWS6skp,74,,,"['All Out 80s', 'Rock Classics']",2
0X3mDFl8poPzyNQmrTe9fr,Afterlight,Arlo Thiem,7eUaOSOuEptG91onQNFSCd,66,,,['Peaceful Piano'],1
0X5PLNGvAxQlYUxQe5y3uf,Första låten,Babblarna,1aA5OGASCVhznQYm71BMYg,54,,,['This is Babblarna'],1
0XGSeTAcfOJa3WfVPAzX8H,If U Like Me - Edit,DJ Seinfeld,37YzpfBeFju8QRZ3g0Ha1Q,47,,,"['New Music Friday Sweden', 'Club Hits 2024']",2
0XHFylA18yuwGVCfJfq4dw,Spite,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,69,,,['Ny Pop'],1
0XiJFk5CWcWoziWhYUEQwy,Can't Help Falling In Love With You,Dad Harmony,0FstuWxWJB3t2RA7FTAmjX,29,,,['Aktuellt'],1
0XymKofC03Psmdmjj8PnY3,Noise Waterfalls,Misa Bee,5JSgVFubDnbqYDUWPzl4tj,68,,,"['White Noise 10 Hours', 'White Noise Baby Sleep']",2
0XzSKAgVOdtMSfzYY0qtAb,Pedestal - Eurovision version,Aiko,4rNUXX8pX47dfwyD6KL2zP,65,,,['Eurovision 2024'],1
0YORgvqP1MotwCnDZzOwII,I Wish (feat. Mabel),Joel Corry,6DgP9otnZw5z6daOntINxp,61,,,['Life is good!'],1
0YpZ1FViRAWJrDmrl2O88p,Saima,Fjordyn,2Fx9aKfhce3ziCJlAgM58w,67,,,['Sleep'],1
0Z1cmmAqt1iPRz3OLB70WN,Under My Breath,NOTD,5jAMCwdNHWr7JThxtMuEyy,58,,,['Ny Pop'],1
0Z6y9qCkkfESLiEOuBWhAZ,Take Me to Your Heaven,Charlotte Perrelli,39Waq6UmqYCBEuyv8M8kjl,0,,,['Eurovision Winners'],1
0ZBg0OsGKgZajDgFtryiz7,prada dem (feat. Offset),Gunna,2hlmm7s2ICUX0LVIhVFlZQ,80,,,['RapCaviar'],1
0ZDwhNFZnPx9EIPCcwGUHC,Hell N Back (feat. Summer Walker),Bakar,3K2Srho6NCF3o9MswGR76H,83,,,['Sommarhits 2024'],1
0ZNU020wNYvgW84iljPkPP,mirrorball,Taylor Swift,06HL4z0CvFAxyc27GXpf02,75,,,['Dinner with Friends'],1
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,79,,,['Country Top 50'],1
0ZqveF2rEFlz2oqF2xrriP,The Riddle,Gigi D'Agostino,1OAjDaKgg00KCUYqDe68un,66,,,['90s Dance Party'],1
0ZtWVho1KKMD9w55XYoDPl,All Out Of Fight,P!nk,1KCSPY1glIKqW2TotWuXOR,73,,,['Lugnt & Skönt'],1
0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,79,,,['All Out 2000s'],1
0aV5uARAknQgYhBaK944FP,"Would've, Could've, Should've",Taylor Swift,06HL4z0CvFAxyc27GXpf02,69,,,['This Is Taylor Swift'],1
0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),Gotye,2AsusXITU8P25dlRNhcAbG,80,,,"['Club Hits 2024', 'Sommarhits 2024']",2
0aqc9edhWA9gkWwMBPQg57,gedagedago,2KE,2vPnS0IpayC2RVFuQA08R4,65,,,['phonk'],1
0ayd4fDb6rMZl9uqCY3Hzl,Old Dirt Roads,Owen Riegling,0FDlMMfT3tLEKM0QdEIHYu,72,,,['Hot Country'],1
0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,71,,,['Classic Road Trip Songs'],1
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Majestic,6QMABvTzixnxzsLYyhqRxI,80,,,"['Pepplåtar till träningspasset', 'Happy Hits!']",2
0bILU0UiNDmA5Ff6whhb2R,Religiously,Bailey Zimmerman,3win9vGIxFfBRag9S63wwf,0,,,['Country Top 50'],1
0bPvqnt9L5FNrHAMO7MdMh,Manitoba,Benjamin Rhey,1hD3DmoEBRAveULl3BCFGe,67,,,['Sleep'],1
0bRNszTbTFLNlunAeh7eom,Sharp Dressed Man - 2008 Remaster,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,41,,,['Rock Classics'],1
0bbZ3J2KdCT92SlBFORNNU,The Parting Glass,boygenius,1hLiboQ98IQWhpKeP9vRFw,49,,,['Lugnt & Skönt'],1
0bnzSHrNY8rbvSFbAABsFZ,Gentle Ferry Noise,Both Are Infinite,50DApFni8RZH3HKbCTgjve,61,,,['White Noise Baby Sleep'],1
0bvAQZ7fx0opg1XDY0CCHT,Cosmosis,Embertone,64wQLdtq3qw5sCdJlK4CwY,62,,,['Peaceful Meditation'],1
0c09sEPojO7KTkjGy0gZ23,Sangenjaya 3am,Hov1,68dW5BU6sdVNf099EylxEt,52,,,['New Music Friday Sweden'],1
0c0Zlpn6fXtnz1XuASZdw1,NÄR RADION DÅNAR,Hooja,054fVwphDX8QB8Pm7IjRcL,53,,,['This Is Hooja'],1
0c9ZuDGFBTBcFCxz5ZzF3q,Costa Rica,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,45,,,['This Is Benjamin Ingrosso'],1
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,Soft Cell,6aq8T2RcspxVOGgMrTzjWc,81,,,['All Out 80s'],1
0cJPLFrlV7TTCyPLupHzcH,Won't Get Fooled Again - Original Album Version,The Who,67ea9eGLXYMsO2eYQRui3w,0,,,['Rock Classics'],1
0cgiEyA9bl4EvbhnvocQm6,Betting on Us,Myles Smith,3bO19AOone0ubCsfDXDtYt,68,,,['Lugnt & Skönt'],1
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,1vCWHaC5f2uS3yhpwWbIA6,85,,,['Pepplåtar till träningspasset'],1
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,84,,,['All Out 2000s'],1
0d9lRyjzBFIeByheIyz53Y,SKITER I DIN DALAHÄST - demz remix,demz,0V65obbIm4ysdmv3C3HcYj,39,,,['30 km/h'],1
0dO9DwWzuMKRugqjliELqx,Natten skyddar dom älskande,Lisa Ekdahl,4SJSGUVZ04tezaGrxc96EE,42,,,['This Is Lars Winnerbäck'],1
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,74,,,['All Out 80s'],1
0dQZTgDVjsQfrp7VCTQqYm,MONTAGEM - MELODIA ENVOLVENTE 4,DJ Dudah,7yp6KygcGbQwOJQcRszaZr,69,,,['phonk'],1
0dZ1XVpB6DEVwCpk0kRNG4,Ruido Profundo,Ardeon,7IG0fEAR9mz2PBckWjAfS8,72,,,"['White Noise 10 Hours', 'White Noise Baby Sleep']",2
0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,Elton John,3PhoLpVuITZKcymswpck5b,75,,,['All Out 80s'],1
0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,79,,,['Happy Hits!'],1
0eBFgRxyVSeuT4iyrbukdn,Where the Wild Things Are,Luke Combs,718COspgdWOnwOFpJHRZHS,86,,,"['Country Top 50', 'Hot Country']",2
0eSZbdHaaHKQ1nizBbCeyw,Who Would I Be,Winona Oak,3XC57xz74X3xUi1hv4mge1,46,,,['Ny Pop'],1
0emHuukZSuaOzOlsAWHj2W,"American Woman - 7"" Single Version",The Guess Who,0cQuYRSzlItquYxsQKDvVc,52,,,['Rock Classics'],1
0ezH2jhtVBMplfIJojLJ2Z,Until It All Ends,Miss Li,04HqRx07Bv9gh7rsrMTqs7,39,,,['This Is Miss Li'],1
0fARteY7Pdnz6pSbQyko53,"Ingen oro, tjabo!",Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,27,,,['This Is Håkan Hellström'],1
0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,81,,,['Country Top 50'],1
0fFcQSmLNV5oA8zjDzowwr,I'll Never Smile Again,Cecil Andrews,3w12mAdbXsNTiBc4xhM0OV,52,,,['Jazz in the Background'],1
0fS7SRHFHU0gItNj0gqRK9,Smokebreak,Hov1,68dW5BU6sdVNf099EylxEt,47,,,['This Is Hov1'],1
0fWEguDkbejFy9QK4SoSFD,Vad tänker han på,Lisa Nilsson,68QvqbdqwqqjW39YpUJHdG,30,,,['Aktuellt'],1
0fm7bxYeH2QeCUruVXxRSw,Vilja Bli,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,51,,,['This Is Benjamin Ingrosso'],1
0fmQ692NrBq51GSFVNV3og,Visa vid vindens ängar,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,51,,,['This Is Håkan Hellström'],1
0fvafkeEoF6Y9gGLK3Wnu3,Rise Like A Phoenix,Conchita Wurst,1TGdxJ3UvFq055SVjwx49v,51,,,['Eurovision Winners'],1
0fxSVlXdxb5aCzbVyGvx0D,Drive ft. KIDDO,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,60,,,['Ny Pop'],1
0g4fMVo4JjwnIpTfFfLdxS,Cassandra,Taylor Swift,06HL4z0CvFAxyc27GXpf02,85,,,['This Is Taylor Swift'],1
0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,84,,,['All Out 90s'],1
0gFU6WpY95i8uuoPlGNIsP,Be Enough,HNE,2AR90aUsAcUfWSUtBCktSP,42,,,['New Music Friday Sweden'],1
0gMzdZiPujscbcFS8iTbzN,IN I DIMMAN,Hooja,054fVwphDX8QB8Pm7IjRcL,45,,,['This Is Hooja'],1
0gQtd0FQjuJSsuK2qHFYoF,En del av mitt hjärta,Tomas Ledin,518rTAIFPwQjLUSi4Pdzzn,49,,,['Svenska Favoriter'],1
0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,Ronan Keating,3nlHsNqwCSvT988ZfSW1Yh,73,,,['All Out 90s'],1
0gggjVyUJd90tYzAnmBjFV,Another Night,Real McCoy,2vRfKzjQYJQd67X8x49MOh,61,,,['90s Dance Party'],1
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Nickelback,6deZN1bslXzeGvOLaLMOIF,85,,,['All Out 2000s'],1
0gzlIqrjxE3tPDuPnEbzFr,Varligt,Mira Appelquist,7duj1Wl88dFeqsgmXdxoDW,65,,,['Sleep'],1
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,75,,,['Rock Classics'],1
0hKtu53OlIFXVuYkZwcn3o,Cinderella,Future,1RyvyyTE3xzB2ZywiAwp0i,88,,,['RapCaviar'],1
0hQyFpC8af9Dj89fEYkXPG,ghost in my guitar (feat. Chris Stapleton),Alana Springsteen,4TPT9nwjRvEV49q7f8p4fy,1,,,['Hot Country'],1
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran & Justin Bieber,1WsYCXdezMjn0KoIrLvMmC,76,,,['Happy Hits!'],1
0hbANoxVgkfgOuHL3J1Ry3,Samurai Swords,Matoma,4YXycRbyyAE0wozTk7QMEq,43,,,['Club Hits 2024'],1
0heeNYlwOGuUSe7TgUD27B,Question...?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,68,,,['This Is Taylor Swift'],1
0hel3UahHwK9SfUF85M1WK,Blå,Hov1,68dW5BU6sdVNf099EylxEt,55,,,['This Is Hov1'],1
0holXF210D5UdrOBW4vVx8,Diva - English Radio Version,Dana International,03IVYRlAC972SOHPb86Usr,38,,,['Eurovision Winners'],1
0hrBpAOgrt8RXigk83LLNE,The Sign,Ace of Base,5ksRONqssB7BR161NTtJAm,74,,,"['90s Dance Party', 'All Out 90s']",2
0i4U1Sd2R7MtEKSAHc9i8b,Making Your Mind Up,Bucks Fizz,5ZfzzHE7rxONfoksJsLXrX,34,,,['Eurovision Winners'],1
0iB5f04XdJ2tcfhoVkeLV8,LET'S GET FKD UP,Alok,0NGAZxHanS9e0iNHpR8f2W,83,,,['Gym Hits'],1
0iUrxveyNUBfj0cqjYEijt,NEON BLADE,MoonDeity,5ja9cfKWW8Zj9aloyK8WuY,75,,,['phonk'],1
0iny5xBCaS2va1RWLSbaZl,Insight,Nordic Quartet,6XhjDLFPmCbhposdUMoJvM,48,,,['Jazz in the Background'],1
0irVirJrUjHFk3ywECVsGT,Kite,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,69,,,"[""It's Hits Sweden"", 'Life is good!', 'Happy Hits!']",3
0ivSICeARK2xi8iRvHeVAd,Done Getting Over You,Albin Tingwall,3lcVkEoGO0JFaJBUCGQw2H,54,,,['Melodifestivalen - Årets bidrag'],1
0iwfZ4faChdiFsdsUS8h6o,Tranquility Blanket,Madame Blanc's White Noise,56aahVIOH4PvwQeFIGok9z,53,,,['White Noise Baby Sleep'],1
0j007vqXkNH1xWUFNaUy6L,Vi åkte aldrig ut till havet,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,38,,,['This Is Lars Winnerbäck'],1
0j2T0R9dR9qdJYsB7ciXhf,Stronger,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,81,,,['All Out 2000s'],1
0j9aigyo7QgCMitnZUuMnS,Flickorna på TV2,Gyllene Tider,0FINyNBXqnTlRC4dvpSeSb,45,,,['Svenska Favoriter'],1
0jFnlaavbGTER2XNnUztEF,Brume Matinale,Valter Soll,1gD9cydWC0yCBMG8Bn6tau,63,,,['Peaceful Piano'],1
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,3Isy6kedDrgPYoTS1dazA9,82,,,['All Out 2000s'],1
0kAZ3H6G9Zac4PMpmobMkj,If This Was A Movie (Taylor’s Version),Taylor Swift,06HL4z0CvFAxyc27GXpf02,66,,,['This Is Taylor Swift'],1
0kSXVUlBPqeITbs4Uommqp,För sent för Edelweiss,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,45,,,['This Is Håkan Hellström'],1
0kVeiWhkvfnwfCwcMXBCmb,Vän till en vän,FGZ,4Si6O7X4gvXWjVF2yYzORs,44,,,['100'],1
0kY86R5mW1Js0jymCs8Wfp,Happy World,Debbii Dawson,21YCHE0ZFflbHVTsyrCpgh,62,,,['Dinner with Friends'],1
0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,Creepy Nuts,0pWR7TsFhvSCnbmHDjWgrE,88,,,[':)'],1
0ke6TRt2S3KTOFZzRUXtH7,Tokken,Hov1,68dW5BU6sdVNf099EylxEt,3,,,['This Is Hov1'],1
0kpHSnJTru2qYTk0WFDsyA,Fiume,Carluccio,06bxyT4bXPZaKsInaJ75UL,63,,,['Peaceful Piano'],1
0kpi5HAerpnEVIif9bMvSe,Stolen Seasons,Hazlett,1zO3MgzmcwZLLNUQqeU2XH,62,,,['Lugnt & Skönt'],1
0kxi8BDubqlXhRqTkuIZe7,Twogunkid,Yasin,6rYEqmajzlhGVaayOJ2bpJ,51,,,['100'],1
0l4DTppOxy7NUaEcwXuOb6,Animal,Neon Trees,0RpddSzUHfncUWNJXKOsjy,65,,,['pov'],1
0lcD2pzDzFUkwGIa4DCnE9,Journey,Ludwig Hart,74ELd1GTp5fY2NFCiY5RNl,35,,,['Aktuellt'],1
0lodDVuFT4RB03q30x8KfD,Comes And Goes,Victor Crone,6TlWqqdj65mppNUHZVkjaq,37,,,"['New Music Friday Sweden', 'Life is good!', 'Aktuellt']",3
0lwyzp7GppQxv0Eu6wRkUo,Satisfaction,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,72,,,['Gym Hits'],1
0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,06HL4z0CvFAxyc27GXpf02,79,,,['This Is Taylor Swift'],1
0mDNYBgTfmmzYsGKIO9sIx,By The Sea,SI EVOL,524Xl2s6Uw1LnRmdJwQ9S2,43,,,['Aktuellt'],1
0mDQqx2jS7Da0kok7oUiiJ,Pause The Noise,Deep Horizon Waves,5aw5WfeOV5ThlwFcfaK9JO,71,,,"['White Noise 10 Hours', 'White Noise Baby Sleep']",2
0mV43B6pJWRjcM5TmzNe6d,EveryTime I Cry,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,61,,,['Pepplåtar till träningspasset'],1
0mWVScJbxO3tbXuiZOxYZE,"So Long, London",Taylor Swift,06HL4z0CvFAxyc27GXpf02,73,,,"['Ny Pop', 'This Is Taylor Swift']",2
0mZErx8PGRivBVFTMBnGoy,Daydreaming,Nathan Hill Trio,4KDVrZS1ZTq8DvPeEZxbHz,55,,,['Jazz in the Background'],1
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,93,,,"['Life is good!', 'Songs to Sing in the Car', 'pov', 'Today’s Top Hits']",4
0mhWzxnu2RmZBBVqwUiosE,Mitt Gullbergs kaj paradis,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,33,,,['This Is Håkan Hellström'],1
0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,66,,,['Happy Hits!'],1
0n2qnn5LOpxXNeTyj7YDYK,PERSON I NÖDEN,ADAAM,7zLm9op6LgPqKL62d1FzhO,67,,,"[""It's Hits Sweden"", 'Sommarhits 2024', '100']",3
0n4nfjCluBECewuD3Z4Agq,Gimmie A Light,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,68,,,"['New Music Friday Sweden', 'RapCaviar']",2
0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,Metallica,2ye2Wgw4gimLv2eAKyk1NB,80,,,['All Out 90s'],1
0nQ3ZA3wUiCDPTVHDARqj6,Aftonfalken,Eva Dahlgren,7IK2JpZglDYTrso4ILEKE0,35,,,['Aktuellt'],1
0nrP6RRF1fRxXGKbze6LDB,C'est La Vie,Jade Bird,7D8LuVnlyu91ndcPe70j7S,35,,,['Aktuellt'],1
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,1vCWHaC5f2uS3yhpwWbIA6,86,,,['Pepplåtar till träningspasset'],1
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,85,,,['All Out 2000s'],1
0o3QL2ZWtNYG9cRLYAIaD7,68 Bars,Mwuana,0ahIOvoOixJ6reWSvAsshX,36,,,"['New Music Friday Sweden', '100']",2
0oKOAL9nhFMieApXNLYkZ8,Vem vet?,Lisa Ekdahl,4SJSGUVZ04tezaGrxc96EE,51,,,['Svenska Favoriter'],1
0oNtjyHqfsBx6XiK1CucD1,Mellanrum,Hanna Ferm,2xQUbkvQFCU8DpdBFbMfLq,47,,,['Lugnt & Skönt'],1
0oWPj0l614RgAId5vgJonC,Relief,Laurent Emmmerling,1kuN1SBPqMCk5aKgPSh6xn,59,,,['Peaceful Meditation'],1
0oXvFa9QBrM9SaHIRkuKlW,Hosianna,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,39,,,['This Is Lars Winnerbäck'],1
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,5PN2aHIvLEM98XIorsPMhE,79,,,['All Out 80s'],1
0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,Bon Jovi,58lV9VcRSjABbAbfWS6skp,75,,,"['All Out 80s', 'Classic Road Trip Songs']",2
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,86,,,"['Rock Classics', 'Classic Road Trip Songs', 'Songs to Sing in the Car']",3
0ofMkI3jzmGCElAOgOLeo3,The Rhythm of the Night,Corona,26T6b8maqEVltcmE4kSDUl,72,,,['90s Dance Party'],1
0ogdZxS5XtjVQeRfwgkjUN,Kongo (Hanî´s Remix),Kolinga,1l4wo8qR1qvFN8aym2xmDM,57,,,"['Club Hits 2024', 'Sommarhits 2024']",2
0oiiE9xAEoq7Pk49LtDc9W,Don't Do Me Good,Madi Diaz,7E1o9IcnpiFQDlAUk2H7Az,46,,,['Lugnt & Skönt'],1
0osvOdeD3YXZiWkT8MKolJ,Lifestyle (feat. Adam Levine),Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,58,,,['Pepplåtar till träningspasset'],1
0p0zES2I7Lgeow1yXmF8ss,Hotstepper,Trinix,3HqP3nd8WI0VfHRhApPlan,67,,,['Club Hits 2024'],1
0pXHLfZ33II05CmcqiEzlG,Star Fallen,Ventura Lumi,0jQvAwzpHfMQhQc76iWBa4,65,,,['Sleep'],1
0pjjh1qWnHUSZ2hRDxI5AR,Flickan i en Cole Porter-sång,Gyllene Tider,0FINyNBXqnTlRC4dvpSeSb,48,,,['Svenska Favoriter'],1
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,,,['Songs to Sing in the Car'],1
0q4iioGvWyt2rD7vJnMp6A,Lavish (Gingerjompa Remix),PERZZONA,4WId87hZzznRDnqwQQLyeC,54,,,['30 km/h'],1
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,80,,,['Dinner with Friends'],1
0qGWp7DlpMBeD1ol9uTHfV,INFERNO,HEDEGAARD,2ZuweXv0TkfsidZOLZZoM2,50,,,['Club Hits 2024'],1
0qhPSIycbhJBAWmRVEqanB,KAN JAG FRÅGA DIG?,Jireel,2EWsHDexsSInArfFkhA2i6,62,,,"[""It's Hits Sweden"", '100']",2
0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,Depeche Mode,762310PdDnwsDxAQxzQkfX,75,,,['All Out 80s'],1
0qswyajymNk1uMRplcKx3P,GÅR DET BRA?,Hooja,054fVwphDX8QB8Pm7IjRcL,53,,,['This Is Hooja'],1
0qvzXomUDJVaUboy2wMfiS,This Town,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,80,,,"['Dinner with Friends', 'Lugnt & Skönt']",2
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,76,,,['All Out 80s'],1
0r6dzNmVBGVqNAe86v1YVw,Auguries,De Seu,1cnFAHOmH9W9QqZYhNSoMs,67,,,['Sleep'],1
0rEgnloWWK43o9qu2yVo9e,Sinking Like a Stone,Albin Lee Meldau,1AdKbbV5v6ifuJertEjNeK,34,,,['Aktuellt'],1
0rSpqlc27kMB5gpad5mLMV,Here Comes the Moon,Ricky Montgomery,0ZUvK7zGdXLd78mQr3t1Tw,41,,,['New Music Friday Sweden'],1
0rdGHLnsyAdnLcO4rz5sMK,Good To Be,Mark Ambor,11p2E654TTU8e0nZWBR4AL,80,,,['Aktuellt'],1
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,58lV9VcRSjABbAbfWS6skp,83,,,"['All Out 80s', 'Classic Road Trip Songs']",2
0s7SD8mzw7jw4N2QbrcNfq,Mama’s House,JUNG,1OHba9a2SK2KcJmJgkGQZO,49,,,"['Ny Pop', 'Life is good!']",2
0sEwPYPHDD4G3AWxUC8ZYq,Hjärter Dams sista sång,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,47,,,['This Is Lars Winnerbäck'],1
